192.168.65.1 - - [09/Apr/2025:21:01:59 +0000] "GET / HTTP/1.1" 200 27 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Safari/605.1.15" "-"
172.18.0.6 - - [10/Apr/2025:13:24:24 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:24:39 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:24:54 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:25:09 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:25:24 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:25:39 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:25:54 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:26:09 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:26:24 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:26:39 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:26:54 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:27:09 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:27:24 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:27:39 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:27:54 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:28:09 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:28:24 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:28:39 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:28:54 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:29:09 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:29:24 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:29:39 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:29:54 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:30:09 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:30:24 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:30:39 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:30:54 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:31:09 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:31:24 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:31:39 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:31:54 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:32:09 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:32:24 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:32:39 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:32:54 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:33:09 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:33:24 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:33:39 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:33:54 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:34:09 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:34:24 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:34:39 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:34:54 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:35:09 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:35:24 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:35:39 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:35:54 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:36:09 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:36:24 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:36:39 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:36:54 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:37:09 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:37:24 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:37:39 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:37:54 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:38:09 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:38:24 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:38:39 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:38:54 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:39:09 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:39:24 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:39:39 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:39:54 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:40:09 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:40:24 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:40:39 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:40:54 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:41:09 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:41:24 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:41:39 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:41:54 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:42:09 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:42:51 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:43:06 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:45:12 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:45:27 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:45:42 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:45:57 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:46:46 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:47:01 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:48:01 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:48:16 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:48:31 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:48:46 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:56:36 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:56:51 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:57:51 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:58:06 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:58:21 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:58:36 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:59:22 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:59:37 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:13:59:52 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:00:07 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:01:29 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:01:44 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:01:59 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:02:14 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:04:16 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:04:31 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:04:47 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:05:01 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:07:01 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:07:16 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:07:31 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:07:46 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:08:01 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:08:16 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:08:31 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:08:46 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:09:01 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:09:16 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:09:31 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:09:46 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:10:01 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:10:16 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:15:35 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:15:50 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:16:05 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:16:20 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:16:35 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:16:50 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:17:05 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:17:20 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:17:35 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:17:50 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:18:05 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:18:20 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:18:35 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:18:50 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:19:05 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:19:20 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:19:35 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:19:50 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:20:05 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:20:20 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:20:35 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:20:50 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:21:05 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
172.18.0.6 - - [10/Apr/2025:14:21:20 +0000] "GET /metrics HTTP/1.1" 404 153 "-" "Prometheus/2.53.4" "-"
